STATION_NAME ELEVATION LATITUDE LONGITUDE DATE PRCP SNWD SNOW
POLLARD 2.4 N AL US -87.166847 20231218 0.18
POLLARD 2.4 N AL US -87.166847 20231219 -9999
POLLARD 2.4 N AL US -87.166847 20231220 -9999
POLLARD 2.4 N AL US -87.166847 20231221 -9999
POLLARD 2.4 N AL US -87.166847 20231225 1.49
POLLARD 2.4 N AL US -87.166847 20231226 -9999
POLLARD 2.4 N AL US -87.166847 20231227 -9999
POLLARD 2.4 N AL US -87.166847 20231228 -9999
POLLARD 2.4 N AL US -87.166847 20231230 -9999
RAMER 1.5 SE AL US -86.205587 20231201 -9999
RAMER 1.5 SE AL US -86.205587 20231202 -9999
RAMER 1.5 SE AL US -86.205587 20231203 -9999
RAMER 1.5 SE AL US -86.205587 20231204 -9999
RAMER 1.5 SE AL US -86.205587 20231205 -9999
RAMER 1.5 SE AL US -86.205587 20231206 -9999
RAMER 1.5 SE AL US -86.205587 20231207 -9999
RAMER 1.5 SE AL US -86.205587 20231208 -9999
RAMER 1.5 SE AL US -86.205587 20231209 -9999
RAMER 1.5 SE AL US -86.205587 20231210 -9999
RAMER 1.5 SE AL US -86.205587 20231211 -9999
RAMER 1.5 SE AL US -86.205587 20231212 -9999
RAMER 1.5 SE AL US -86.205587 20231213 -9999
RAMER 1.5 SE AL US -86.205587 20231214 -9999
RAMER 1.5 SE AL US -86.205587 20231215 -9999
RAMER 1.5 SE AL US -86.205587 20231216 -9999
RAMER 1.5 SE AL US -86.205587 20231217 -9999
RAMER 1.5 SE AL US -86.205587 20231218 -9999
RAMER 1.5 SE AL US -86.205587 20231219 -9999
RAMER 1.5 SE AL US -86.205587 20231220 -9999
RAMER 1.5 SE AL US -86.205587 20231221 -9999
RAMER 1.5 SE AL US -86.205587 20231222 -9999
RAMER 1.5 SE AL US -86.205587 20231223 -9999
RAMER 1.5 SE AL US -86.205587 20231224 -9999
RAMER 1.5 SE AL US -86.205587 20231225 -9999
RAMER 1.5 SE AL US -86.205587 20231226 -9999
RAMER 1.5 SE AL US -86.205587 20231227 -9999
RAMER 1.5 SE AL US -86.205587 20231228 -9999
RAMER 1.5 SE AL US -86.205587 20231229 -9999
RAMER 1.5 SE AL US -86.205587 20231230 -9999
RAMER 1.5 SE AL US -86.205587 20231231 -9999
CULLMAN 4.4 E AL US -86.76244 20231201 -9999
CULLMAN 4.4 E AL US -86.76244 20231202 -9999
CULLMAN 4.4 E AL US -86.76244 20231203 -9999
CULLMAN 4.4 E AL US -86.76244 20231204 -9999
CULLMAN 4.4 E AL US -86.76244 20231205 -9999
CULLMAN 4.4 E AL US -86.76244 20231206 -9999
CULLMAN 4.4 E AL US -86.76244 20231207 -9999
CULLMAN 4.4 E AL US -86.76244 20231208 -9999
CULLMAN 4.4 E AL US -86.76244 20231209 -9999
CULLMAN 4.4 E AL US -86.76244 20231210 -9999
CULLMAN 4.4 E AL US -86.76244 20231211 -9999
CULLMAN 4.4 E AL US -86.76244 20231212 -9999
CULLMAN 4.4 E AL US -86.76244 20231213 -9999
CULLMAN 4.4 E AL US -86.76244 20231214 -9999
CULLMAN 4.4 E AL US -86.76244 20231215 -9999
CULLMAN 4.4 E AL US -86.76244 20231216 -9999
CULLMAN 4.4 E AL US -86.76244 20231217 -9999
CULLMAN 4.4 E AL US -86.76244 20231218 -9999
CULLMAN 4.4 E AL US -86.76244 20231219 -9999
CULLMAN 4.4 E AL US -86.76244 20231220 -9999
CULLMAN 4.4 E AL US -86.76244 20231221 -9999
CULLMAN 4.4 E AL US -86.76244 20231222 -9999
CULLMAN 4.4 E AL US -86.76244 20231223 -9999
CULLMAN 4.4 E AL US -86.76244 20231224 -9999
CULLMAN 4.4 E AL US -86.76244 20231225 -9999
CULLMAN 4.4 E AL US -86.76244 20231226 -9999
CULLMAN 4.4 E AL US -86.76244 20231227 -9999
CULLMAN 4.4 E AL US -86.76244 20231228 -9999
CULLMAN 4.4 E AL US -86.76244 20231229 -9999
CULLMAN 4.4 E AL US -86.76244 20231230 -9999
CULLMAN 4.4 E AL US -86.76244 20231231 -9999
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.20
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 2.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.10
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.90
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.05
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.23
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 1.35
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.05
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.05
HALEYVILLE AL US 280.4 34.2314 -9999 -9999 0.00
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231201
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231202
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231203
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231204
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231205
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231206
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231207
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231208
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231209
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231210
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231211
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231212
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231213
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231214
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231215
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231216
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231217
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231218
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231219
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231220
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231221
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231222
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231223
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231224
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231225
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231226
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231227
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231228
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231229
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231230
LAKE PURDY 2.6 ESE AL 33.4198 -86.6378 20231231
FALKVILLE 5.1 E AL US -86.821729 20231201 -9999
FALKVILLE 5.1 E AL US -86.821729 20231202 -9999
FALKVILLE 5.1 E AL US -86.821729 20231203 -9999
FALKVILLE 5.1 E AL US -86.821729 20231204 -9999
FALKVILLE 5.1 E AL US -86.821729 20231205 -9999
FALKVILLE 5.1 E AL US -86.821729 20231206 -9999
FALKVILLE 5.1 E AL US -86.821729 20231207 -9999
FALKVILLE 5.1 E AL US -86.821729 20231208 -9999
FALKVILLE 5.1 E AL US -86.821729 20231209 -9999
FALKVILLE 5.1 E AL US -86.821729 20231210 -9999
FALKVILLE 5.1 E AL US -86.821729 20231211 -9999
FALKVILLE 5.1 E AL US -86.821729 20231212 -9999
FALKVILLE 5.1 E AL US -86.821729 20231213 -9999
FALKVILLE 5.1 E AL US -86.821729 20231214 -9999
FALKVILLE 5.1 E AL US -86.821729 20231215 -9999
FALKVILLE 5.1 E AL US -86.821729 20231216 -9999
FALKVILLE 5.1 E AL US -86.821729 20231217 -9999
FALKVILLE 5.1 E AL US -86.821729 20231218 -9999
FALKVILLE 5.1 E AL US -86.821729 20231219 -9999
FALKVILLE 5.1 E AL US -86.821729 20231220 -9999
FALKVILLE 5.1 E AL US -86.821729 20231221 -9999
FALKVILLE 5.1 E AL US -86.821729 20231222 -9999
FALKVILLE 5.1 E AL US -86.821729 20231223 -9999
FALKVILLE 5.1 E AL US -86.821729 20231224 -9999
FALKVILLE 5.1 E AL US -86.821729 20231225 -9999
FALKVILLE 5.1 E AL US -86.821729 20231226 -9999
FALKVILLE 5.1 E AL US -86.821729 20231227 -9999
FALKVILLE 5.1 E AL US -86.821729 20231228 -9999
FALKVILLE 5.1 E AL US -86.821729 20231229 -9999
FALKVILLE 5.1 E AL US -86.821729 20231230 -9999
FALKVILLE 5.1 E AL US -86.821729 20231231 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.29
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.56
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 1.37
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.14
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 2.54
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.18
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.23
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.76
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 0.02
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
SCOTTSBORO AL US 187.5 34.6736 -9999 -9999 -9999
JACKSON 4.3 WSW AL US -87.96003 20231201 -9999
JACKSON 4.3 WSW AL US -87.96003 20231202 -9999
JACKSON 4.3 WSW AL US -87.96003 20231203 -9999
JACKSON 4.3 WSW AL US -87.96003 20231204 -9999
JACKSON 4.3 WSW AL US -87.96003 20231205 -9999
JACKSON 4.3 WSW AL US -87.96003 20231206 -9999
JACKSON 4.3 WSW AL US -87.96003 20231207 -9999
JACKSON 4.3 WSW AL US -87.96003 20231208 -9999
JACKSON 4.3 WSW AL US -87.96003 20231209 -9999
JACKSON 4.3 WSW AL US -87.96003 20231210 -9999
JACKSON 4.3 WSW AL US -87.96003 20231211 -9999
JACKSON 4.3 WSW AL US -87.96003 20231212 -9999
JACKSON 4.3 WSW AL US -87.96003 20231213 -9999
JACKSON 4.3 WSW AL US -87.96003 20231214 -9999
JACKSON 4.3 WSW AL US -87.96003 20231215 -9999
JACKSON 4.3 WSW AL US -87.96003 20231216 -9999
JACKSON 4.3 WSW AL US -87.96003 20231217 -9999
JACKSON 4.3 WSW AL US -87.96003 20231218 -9999
JACKSON 4.3 WSW AL US -87.96003 20231219 -9999
JACKSON 4.3 WSW AL US -87.96003 20231220 -9999
JACKSON 4.3 WSW AL US -87.96003 20231221 -9999
JACKSON 4.3 WSW AL US -87.96003 20231222 -9999
JACKSON 4.3 WSW AL US -87.96003 20231223 -9999
JACKSON 4.3 WSW AL US -87.96003 20231224 -9999
JACKSON 4.3 WSW AL US -87.96003 20231225 -9999
JACKSON 4.3 WSW AL US -87.96003 20231226 -9999
JACKSON 4.3 WSW AL US -87.96003 20231227 -9999
JACKSON 4.3 WSW AL US -87.96003 20231228 -9999
JACKSON 4.3 WSW AL US -87.96003 20231229 -9999
JACKSON 4.3 WSW AL US -87.96003 20231230 -9999
JACKSON 4.3 WSW AL US -87.96003 20231231 -9999
JOPPA 1 SW AL US -86.5709 20231201 -9999
JOPPA 1 SW AL US -86.5709 20231202 -9999
JOPPA 1 SW AL US -86.5709 20231203 -9999
JOPPA 1 SW AL US -86.5709 20231204 -9999
JOPPA 1 SW AL US -86.5709 20231205 -9999
JOPPA 1 SW AL US -86.5709 20231206 -9999
JOPPA 1 SW AL US -86.5709 20231207 -9999
JOPPA 1 SW AL US -86.5709 20231208 -9999
JOPPA 1 SW AL US -86.5709 20231209 -9999
JOPPA 1 SW AL US -86.5709 20231210 -9999
JOPPA 1 SW AL US -86.5709 20231211 -9999
JOPPA 1 SW AL US -86.5709 20231212 -9999
JOPPA 1 SW AL US -86.5709 20231213 -9999
JOPPA 1 SW AL US -86.5709 20231214 -9999
JOPPA 1 SW AL US -86.5709 20231215 -9999
JOPPA 1 SW AL US -86.5709 20231216 -9999
JOPPA 1 SW AL US -86.5709 20231217 -9999
JOPPA 1 SW AL US -86.5709 20231218 -9999
JOPPA 1 SW AL US -86.5709 20231219 -9999
JOPPA 1 SW AL US -86.5709 20231220 -9999
JOPPA 1 SW AL US -86.5709 20231221 -9999
JOPPA 1 SW AL US -86.5709 20231222 -9999
JOPPA 1 SW AL US -86.5709 20231223 -9999
JOPPA 1 SW AL US -86.5709 20231225 -9999
JOPPA 1 SW AL US -86.5709 20231226 -9999
JOPPA 1 SW AL US -86.5709 20231227 -9999
JOPPA 1 SW AL US -86.5709 20231228 -9999
JOPPA 1 SW AL US -86.5709 20231229 -9999
JOPPA 1 SW AL US -86.5709 20231230 -9999
JOPPA 1 SW AL US -86.5709 20231231 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 0.15
VERNON AL US 90.5 33.74175 -9999 -9999 1.33
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 0.01
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 0.08
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.91
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 0.00
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 1.06
VERNON AL US 90.5 33.74175 -9999 -9999 0.01
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
VERNON AL US 90.5 33.74175 -9999 -9999 -9999
NORTHPORT 2 S AL US -87.5914 20231201 -9999
NORTHPORT 2 S AL US -87.5914 20231202 -9999
NORTHPORT 2 S AL US -87.5914 20231203 -9999
NORTHPORT 2 S AL US -87.5914 20231204 -9999
NORTHPORT 2 S AL US -87.5914 20231205 -9999
NORTHPORT 2 S AL US -87.5914 20231206 -9999
NORTHPORT 2 S AL US -87.5914 20231207 -9999
NORTHPORT 2 S AL US -87.5914 20231208 -9999
NORTHPORT 2 S AL US -87.5914 20231209 -9999
NORTHPORT 2 S AL US -87.5914 20231210 -9999
NORTHPORT 2 S AL US -87.5914 20231211 -9999
NORTHPORT 2 S AL US -87.5914 20231212 -9999
NORTHPORT 2 S AL US -87.5914 20231213 -9999
NORTHPORT 2 S AL US -87.5914 20231214 -9999
NORTHPORT 2 S AL US -87.5914 20231215 -9999
NORTHPORT 2 S AL US -87.5914 20231216 -9999
NORTHPORT 2 S AL US -87.5914 20231217 -9999
NORTHPORT 2 S AL US -87.5914 20231218 -9999
NORTHPORT 2 S AL US -87.5914 20231219 -9999
NORTHPORT 2 S AL US -87.5914 20231220 -9999
NORTHPORT 2 S AL US -87.5914 20231221 -9999
NORTHPORT 2 S AL US -87.5914 20231222 -9999
NORTHPORT 2 S AL US -87.5914 20231223 -9999
NORTHPORT 2 S AL US -87.5914 20231224 -9999
NORTHPORT 2 S AL US -87.5914 20231225 -9999
NORTHPORT 2 S AL US -87.5914 20231226 -9999
NORTHPORT 2 S AL US -87.5914 20231227 -9999
NORTHPORT 2 S AL US -87.5914 20231228 -9999
NORTHPORT 2 S AL US -87.5914 20231229 -9999
NORTHPORT 2 S AL US -87.5914 20231230 -9999
NORTHPORT 2 S AL US -87.5914 20231231 -9999
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231201
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231202
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231203
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231204
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231205
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231206
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231207
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231208
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231209
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231210
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231211
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231212
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231213
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231214
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231215
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231216
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231217
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231218
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231219
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231220
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231221
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231222
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231223
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231224
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231225
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231226
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231227
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231228
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231229
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231230
HIGHLAND HOME 2 S AL 31.9155 -86.3115 20231231
TALLADEGA 10 NNE AL US -86.0573 20231201 -9999
TALLADEGA 10 NNE AL US -86.0573 20231202 -9999
TALLADEGA 10 NNE AL US -86.0573 20231203 -9999
TALLADEGA 10 NNE AL US -86.0573 20231204 -9999
TALLADEGA 10 NNE AL US -86.0573 20231205 -9999
TALLADEGA 10 NNE AL US -86.0573 20231206 -9999
TALLADEGA 10 NNE AL US -86.0573 20231207 -9999
TALLADEGA 10 NNE AL US -86.0573 20231208 -9999
TALLADEGA 10 NNE AL US -86.0573 20231209 -9999
TALLADEGA 10 NNE AL US -86.0573 20231210 -9999
TALLADEGA 10 NNE AL US -86.0573 20231211 -9999
TALLADEGA 10 NNE AL US -86.0573 20231212 -9999
TALLADEGA 10 NNE AL US -86.0573 20231213 -9999
TALLADEGA 10 NNE AL US -86.0573 20231214 -9999
TALLADEGA 10 NNE AL US -86.0573 20231215 -9999
TALLADEGA 10 NNE AL US -86.0573 20231216 -9999
TALLADEGA 10 NNE AL US -86.0573 20231217 -9999
TALLADEGA 10 NNE AL US -86.0573 20231218 -9999
TALLADEGA 10 NNE AL US -86.0573 20231219 -9999
TALLADEGA 10 NNE AL US -86.0573 20231220 -9999
TALLADEGA 10 NNE AL US -86.0573 20231221 -9999
TALLADEGA 10 NNE AL US -86.0573 20231222 -9999
TALLADEGA 10 NNE AL US -86.0573 20231223 -9999
TALLADEGA 10 NNE AL US -86.0573 20231224 -9999
TALLADEGA 10 NNE AL US -86.0573 20231225 -9999
TALLADEGA 10 NNE AL US -86.0573 20231226 -9999
TALLADEGA 10 NNE AL US -86.0573 20231227 -9999
TALLADEGA 10 NNE AL US -86.0573 20231228 -9999
TALLADEGA 10 NNE AL US -86.0573 20231229 -9999
TALLADEGA 10 NNE AL US -86.0573 20231230 -9999
TALLADEGA 10 NNE AL US -86.0573 20231231 -9999
HOOVER 1.9 NW AL US -86.839896 20231201 -9999
HOOVER 1.9 NW AL US -86.839896 20231202 -9999
HOOVER 1.9 NW AL US -86.839896 20231203 -9999
HOOVER 1.9 NW AL US -86.839896 20231204 -9999
HOOVER 1.9 NW AL US -86.839896 20231205 -9999
HOOVER 1.9 NW AL US -86.839896 20231206 -9999
HOOVER 1.9 NW AL US -86.839896 20231207 -9999
HOOVER 1.9 NW AL US -86.839896 20231208 -9999
HOOVER 1.9 NW AL US -86.839896 20231209 -9999
HOOVER 1.9 NW AL US -86.839896 20231210 -9999
HOOVER 1.9 NW AL US -86.839896 20231211 -9999
HOOVER 1.9 NW AL US -86.839896 20231212 -9999
HOOVER 1.9 NW AL US -86.839896 20231213 -9999
HOOVER 1.9 NW AL US -86.839896 20231214 -9999
HOOVER 1.9 NW AL US -86.839896 20231215 -9999
HOOVER 1.9 NW AL US -86.839896 20231216 -9999
HOOVER 1.9 NW AL US -86.839896 20231217 -9999
HOOVER 1.9 NW AL US -86.839896 20231218 -9999
HOOVER 1.9 NW AL US -86.839896 20231219 -9999
HOOVER 1.9 NW AL US -86.839896 20231220 -9999
HOOVER 1.9 NW AL US -86.839896 20231221 -9999
HOOVER 1.9 NW AL US -86.839896 20231222 -9999
HOOVER 1.9 NW AL US -86.839896 20231223 -9999
HOOVER 1.9 NW AL US -86.839896 20231224 -9999
HOOVER 1.9 NW AL US -86.839896 20231225 -9999
HOOVER 1.9 NW AL US -86.839896 20231226 -9999
HOOVER 1.9 NW AL US -86.839896 20231227 -9999
HOOVER 1.9 NW AL US -86.839896 20231228 -9999
HOOVER 1.9 NW AL US -86.839896 20231229 -9999
HOOVER 1.9 NW AL US -86.839896 20231230 -9999
HOOVER 1.9 NW AL US -86.839896 20231231 -9999
CHICKASAW 0.8 S AL US -88.084945 20231201 -9999
CHICKASAW 0.8 S AL US -88.084945 20231202 -9999
CHICKASAW 0.8 S AL US -88.084945 20231203 -9999
CHICKASAW 0.8 S AL US -88.084945 20231204 -9999
CHICKASAW 0.8 S AL US -88.084945 20231205 -9999
CHICKASAW 0.8 S AL US -88.084945 20231206 -9999
CHICKASAW 0.8 S AL US -88.084945 20231207 -9999
CHICKASAW 0.8 S AL US -88.084945 20231208 -9999
CHICKASAW 0.8 S AL US -88.084945 20231209 -9999
CHICKASAW 0.8 S AL US -88.084945 20231210 -9999
CHICKASAW 0.8 S AL US -88.084945 20231211 -9999
CHICKASAW 0.8 S AL US -88.084945 20231212 -9999
CHICKASAW 0.8 S AL US -88.084945 20231213 -9999
CHICKASAW 0.8 S AL US -88.084945 20231214 -9999
CHICKASAW 0.8 S AL US -88.084945 20231215 -9999
CHICKASAW 0.8 S AL US -88.084945 20231216 -9999
CHICKASAW 0.8 S AL US -88.084945 20231217 -9999
CHICKASAW 0.8 S AL US -88.084945 20231218 -9999
CHICKASAW 0.8 S AL US -88.084945 20231219 -9999
CHICKASAW 0.8 S AL US -88.084945 20231220 -9999
CHICKASAW 0.8 S AL US -88.084945 20231221 -9999
CHICKASAW 0.8 S AL US -88.084945 20231222 -9999
CHICKASAW 0.8 S AL US -88.084945 20231223 -9999
CHICKASAW 0.8 S AL US -88.084945 20231224 -9999
CHICKASAW 0.8 S AL US -88.084945 20231225 -9999
CHICKASAW 0.8 S AL US -88.084945 20231226 -9999
CHICKASAW 0.8 S AL US -88.084945 20231227 -9999
CHICKASAW 0.8 S AL US -88.084945 20231228 -9999
CHICKASAW 0.8 S AL US -88.084945 20231229 -9999
CHICKASAW 0.8 S AL US -88.084945 20231230 -9999
CHICKASAW 0.8 S AL US -88.084945 20231231 -9999
MOBILE 8.6 WSW AL US -88.221501 20231201 -9999
MOBILE 8.6 WSW AL US -88.221501 20231202 -9999
MOBILE 8.6 WSW AL US -88.221501 20231203 -9999
MOBILE 8.6 WSW AL US -88.221501 20231204 -9999
MOBILE 8.6 WSW AL US -88.221501 20231208 -9999
MOBILE 8.6 WSW AL US -88.221501 20231209 -9999
MOBILE 8.6 WSW AL US -88.221501 20231210 -9999
MOBILE 8.6 WSW AL US -88.221501 20231212 -9999
MOBILE 8.6 WSW AL US -88.221501 20231214 -9999
MOBILE 8.6 WSW AL US -88.221501 20231216 -9999
MOBILE 8.6 WSW AL US -88.221501 20231217 -9999
MOBILE 8.6 WSW AL US -88.221501 20231218 -9999
MOBILE 8.6 WSW AL US -88.221501 20231219 -9999
MOBILE 8.6 WSW AL US -88.221501 20231222 -9999
MOBILE 8.6 WSW AL US -88.221501 20231223 -9999
MOBILE 8.6 WSW AL US -88.221501 20231225 -9999
MOBILE 8.6 WSW AL US -88.221501 20231226 -9999
MOBILE 8.6 WSW AL US -88.221501 20231228 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231204 4.85
DAPHNE 1.5 SSW AL US -87.90815 20231205 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231206 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231207 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231208 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231209 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231210 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231211 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231212 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231213 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231214 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231218 0.24
DAPHNE 1.5 SSW AL US -87.90815 20231219 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231220 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231221 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231222 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231223 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231224 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231225 -9999
DAPHNE 1.5 SSW AL US -87.90815 20231226 -9999
